scenario_id,seed,source_frame_number,time_seconds,uav_xyz,image_path,label_path,image_sha256,label_sha256,frame_pair_sha256,perceptual_dhash64,person_gt,vehicle_gt,label_empty,split
T15_lateral_ascending,4115,153,15.2,"[-22, 11.022222222222222, 60.666666666666664]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T15_lateral_ascending__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T15_lateral_ascending__frame_0153.txt,E8D279C42B8F3BF92470CCB07974A3CED9AF8D56628D48DC0F8BC61DEB52B9DD,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,50857345A675839383D3183F1A8CC4B33577D1D2AAA1CB4E20EB10B26F897277,5169E5B4F393C7C2,0,0,True,train
T15_lateral_ascending,4115,162,16.1,"[-22, 12.622222222222224, 61.41666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T15_lateral_ascending__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T15_lateral_ascending__frame_0162.txt,DF276B203AB87FA32DB3221BB146746D9D2024DCDD89003B4AC1B6CA245D9E05,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,66A2868AA6062B04424D47B9EED3D5B9A09B551C069D0BDD00222FEEC136F16C,954949A5E5A78786,0,0,True,train
T15_lateral_ascending,4115,172,17.1,"[-22, 14.399999999999999, 62.25]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T15_lateral_ascending__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T15_lateral_ascending__frame_0172.txt,E93E0742EA36C806898B1FE36B9DE73C14D4CCB0198DDCAB5962342C0A57D2F8,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,EA9B89C077EBE0DF714B46CC1E1AA12671F48A9F6EDFFFB2C1CCF585012A5513,A393CBCBCBE7A78D,0,0,True,train
T15_lateral_ascending,4115,181,18.0,"[-22, 16, 63]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T15_lateral_ascending__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T15_lateral_ascending__frame_0181.txt,1B3115F0792FF90E9519F1F62E9D09D43971420B821966A1F67E3E2F80E5592F,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0F3D56A0B287755BC29E898857F21AC79BA9E09A5C47FB86ECA33FBA13C01916,AB839353CB4F0F1F,0,0,True,train
T16_lateral_descending,4116,1,0.0,"[-14, 18, 65]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0001.txt,D0A5BD99606AA9D64629578F589ABD2BE580CC0D84E6BBF369146DA57D74F8AC,C3688430BF2337F7211D1A34110EB38260EBCEEADDD2434E0B8081C7FE4AD989,17F5E1831C24539537832794BA58C552D0F741D81A77D308A6DD9071362B0ADF,9797974F4727A793,1,1,False,train
T16_lateral_descending,4116,10,0.9,"[-14, 16.2, 64.15]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0010.txt,5594822587C1F580D776A61E0590FCF7458135C181B6FD43E753E8028A1C747B,383E07DB414C3F76B9CF0A65A96BE92BD0EFB6D1D13743209D456D1CE8529AE7,93D3E599A327289A0CF8666DA1E1C4541B50D8F73F3B83898E971484E8C46EDF,57D3CB4B2B9393D3,1,0,False,train
T16_lateral_descending,4116,20,1.9,"[-14, 14.2, 63.205555555555556]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0020.txt,9B6740C9A195FB537DF669611173ACBE044458EDE59B4BF0CEE6D3BF9DDB9B56,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D2EB588CA0DFDCBBAD9A8C5E1B4E810DC43E3525C5B931560051BB6463439B2F,4B4BE3A78191C149,0,0,True,train
T16_lateral_descending,4116,29,2.8,"[-14, 12.4, 62.355555555555554]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0029.txt,B184D3733B1FC7048CBF99CC5C9C96DCF41529C89816B1B762B14538513F3BD4,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,214DF2059632148749E15103E34EBA2DA9B7DBC79831944E0E27315B02648C7E,EBE9A59589C9C8A8,0,0,True,train
T16_lateral_descending,4116,39,3.8,"[-14, 10.4, 61.41111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0039.txt,F24A278C7CDB096631341F51B93240827164BD16D1AA30A95D5CCEB30C912139,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,F7408600EAB137F88CAA6E13A788D9926A0DE00EEF26132C5EDDC476607C914F,A575D2D24460E494,0,0,True,train
T16_lateral_descending,4116,48,4.7,"[-14, 8.6, 60.56111111111111]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0048.txt,AB54C77E55B968384A1BBDC54A89940DF8DD2F87759C532777A430289815E6C5,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,289B1FEAD2A43A5EF41A5C57675DADCEEB21ECE0EC011107179CA7D4D2DD0F1D,52525A486474D2D0,0,0,True,train
T16_lateral_descending,4116,58,5.7,"[-14, 6.600000000000001, 59.61666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0058.txt,EB975ED55E40B28B926182B354D605FA40B9D5A63D365D0694C06695AD345BA5,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,56000CA21A9DFF720CBE781B68F39FFE7D705A6C939569E5BC6F8CEBD7A21D85,1A696D24B2F26A68,0,0,True,train
T16_lateral_descending,4116,67,6.6,"[-14, 4.800000000000001, 58.766666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0067.txt,E03079C9ADBD0A4715D2E999821CCA46B7041B4D86BF2ED571B253AD100A3248,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C49C5B89E1F035F2D04E370EBDF8598EAE4871608F4D00795075673B11215206,296CA4B3B9696566,0,0,True,train
T16_lateral_descending,4116,77,7.6,"[-14, 2.8000000000000007, 57.82222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0077.txt,21D90FF8B3AA050E99B31C1C37B642B7D3C1B0C1B918BAFAC255FA03EAA98358,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,33EC37E9B54635A7C042A55F0A866AA8C4D4ADA3FCFF6A4B187FFC184EC26F11,14769291D4343633,0,0,True,train
T16_lateral_descending,4116,86,8.5,"[-14, 1, 56.97222222222222]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0086.txt,B72EB27FC8D68846EA456E83B8C645E58602BBA0D733311844B09BA78B13FC85,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,ABD7774BD3BC91A7029427A39A947654557A4DE546FE965FF8147498BCFDC427,9ADBD9485A3A3B19,0,0,True,train
T16_lateral_descending,4116,96,9.5,"[-14, -1, 56.02777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0096.txt,4DC6CEF8F285E26BB0EE36C7353FFC8D574703B33FA06762C29B147B30C5A986,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,7161F148835C87AD4F08DBC88D25369B1FF6AA69ADEDCE848E5D59724E9296F8,8969686D2D9D1CAC,0,0,True,train
T16_lateral_descending,4116,105,10.4,"[-14, -2.799999999999997, 55.17777777777778]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0105.txt,B85518A1E1DB8AC291BACD59021F2529EBADFA4EDDE3BA10E526E7DD2B881C0C,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,6F5487F90C4D0BDAAFCD1E8B4FC7B7F5C15D3A5B2197C8681913A0AC75120805,E42424B4869E8ED7,0,0,True,train
T16_lateral_descending,4116,115,11.4,"[-14, -4.799999999999997, 54.233333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0115.txt,51436C30FD55F6AE7190400B835ABBAC861EE8AFF4BD9E9BDF4D15FBD2B9803B,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,2AE77B54AAB7FEF00AFC9AA80084F2158CE85A42289A225AF234849C7A9FA455,B6929292CFCFC74F,0,0,True,train
T16_lateral_descending,4116,124,12.3,"[-14, -6.600000000000001, 53.38333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0124.txt,1A23A04DE7BCA76675DDFF82F2CAA93496FEC1D2836D514381126B2143D2690B,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,9BE5D7ED13D20251B76B53247A0A76EAD5B108A93AAA217AFBB38B8B27427B07,9BDBCB4B67676727,0,0,True,train
T16_lateral_descending,4116,134,13.3,"[-14, -8.600000000000001, 52.43888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0134.txt,13BE4EE023CD4C69A51CDCD568C0DD0BE7875F657CA01DBD8D7E3EADE71B2BFF,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,B76A9DA9CFF740A7A70F729D1DAD628DDF8CF062CC57F9D417ED1CEA83ABD831,4D4D2521B3B31311,0,0,True,train
T16_lateral_descending,4116,143,14.2,"[-14, -10.399999999999999, 51.58888888888889]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0143.txt,3D1E6AEDCBD3DC22B5AFBBEFBA1877046C0732E31C5FDB78D7086EF708BE04B1,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,EAFBE72C619D17B48FD04AED865141DC863251920333EE07DFD4956EBAEBAB1C,26A612115919092C,0,0,True,train
T16_lateral_descending,4116,153,15.2,"[-14, -12.399999999999999, 50.644444444444446]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0153.txt,A6F2096592F8BD5561B1E2A5FA105B0A0DAEA3EAD9838FB2602D4F21D8C4BE2E,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,D6F8A1E700B32B5CA2B0EFADC6176D5DD49385A3BFD8492B1F6C68CD0E2B5A54,5309082C2C041606,0,0,True,train
T16_lateral_descending,4116,162,16.1,"[-14, -14.200000000000003, 49.794444444444444]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0162.txt,E702FAD7C99BD93D77F0B698BAA89ECA973B767DD43DC0888BDCF20DDF5491C6,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,4E5340F37766F77405F64E5DBB6D659F8E097BCC2B85E54E5180287449B82CDF,0806161603030B01,0,0,True,train
T16_lateral_descending,4116,172,17.1,"[-14, -16.199999999999996, 48.85]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0172.txt,57665FEE6E20BE41FB6558C278F5F99540208E8F397C8B98342C7A9CBCD31660,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,4600CDEF7A6DF14CD74CBCF3C75C81A0004CABA6DC833E066F89EC9722904D96,07030B0501000100,0,0,True,train
T16_lateral_descending,4116,181,18.0,"[-14, -18, 48]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T16_lateral_descending__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T16_lateral_descending__frame_0181.txt,804A5A25030F495F2999D1AEC614A591414352AC7C00BDE257B2C243D6843D2E,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,A0EF848AD1D01305B3A30C726396ACFDA5FDEB792990939EED5C44F4FD8D6ED9,0301000000000000,0,0,True,train
T17_partial_occlusion,4117,1,0.0,"[-36, 0, 57]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T17_partial_occlusion__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T17_partial_occlusion__frame_0001.txt,A00C189EE0F819DFB26577215DCA13A6C5FBA72C2862945164FCF3DF1ED99930,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,2D8A593B98A3821265F094EDC23BD601BC2D075A011124DA657F5A8000E27107,ACA4581818181818,0,0,True,train
T17_partial_occlusion,4117,10,0.9,"[-33.8, 0, 57]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T17_partial_occlusion__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T17_partial_occlusion__frame_0010.txt,EEE46A867E89EBDF62D5F43838ADCE3DD286E399567E11D072A9AE3A6536AAA1,71E9668CD76E9B37C769CACBA98736A41CDCE5B0159413579441EC452922F25D,E2C1B92D5BC6B6A8E309C8B383E59521657F77105CC8AD9E73E7E23E5E86BC9B,28ACA45818181818,0,1,False,train
T17_partial_occlusion,4117,20,1.9,"[-31.355555555555554, 0, 57]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T17_partial_occlusion__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T17_partial_occlusion__frame_0020.txt,B31026A24C835A8151EA337B230E3B965C85C3BC8BCD3A736090B7DFCBB7183E,92D13AAB33CD3425CA1EC9DB38CD23AEFB09444EAD043C054CA01F825AB1E8A7,52CA47DB2E97356C195EC0C2A8545EFFAA96806C969483EE988311E676705724,D9682C2C581C1818,1,1,False,train
T17_partial_occlusion,4117,29,2.8,"[-29.155555555555555, 0, 57]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\images\train\T17_partial_occlusion__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v1\dataset\labels\train\T17_partial_occlusion__frame_0029.txt,05C0F411F95516A822CC5D3227EB5EEB05DE6534A9ADF2D45BF2A132152F367A,1F1C5B0F548E8E5D2DFB0825B4D1D69923648B0D2FD552D0B3C07AB8DC9377B6,1ADADDF68577BAE91D989813FF816101B32F09D9B99669E8C8D94F3E3B4F84DB,D9C9682C2C981C1C,1,1,False,train
